worker_id,gender,household_income,household_size,location_country,marital_status,year_of_birth,count,participation
ca08757e0ccbbe7bc2f9916cc786a923,female,"$25,000-$39,999",4,US,cohabitating,1995,1,1
fc9c24958dafa734bc1eca3184594254,male,"$60,000-$74,999",1,US,single,1985,1,1
2a8d5245f3a5b3ed35b9ecf98e4e8e89,female,"$75,000-$99,999",2,US,married,1989,1,1
226368342430a60c37c05219a307cc19,male,"$10,000-$14,999",5+,IE,single,1993,1,1
0b51f9e736374a933e2c3a4dad23b883,male,"$40,000-$59,999",3,US,cohabitating,1991,1,1
b68c55ae57d6e78a1e3e1b8b7695ad1e,male,"Less than $10,000",3,IN,married,1984,1,1
96c4709a00e47401ce5c051af9e5693c,female,"$100,000 or more",4,US,single,1993,1,1
62b5631d50bb489bc13f2be29ee1d03d,male,"Less than $10,000",1,DK,single,1997,1,1
c8d6d7ef80a74db52b21bada51b8c4db,male,"$100,000 or more",5+,US,single,1988,1,1
d5cbc3c056b52091f4b93a0c1ce96181,female,"$40,000-$59,999",2,US,cohabitating,1977,1,1
8486fed4229ba53a73176ef09fce4038,male,"Less than $10,000",3,IN,married,1980,1,1
85180d1de1b8bc8add2018d2f58c33de,female,"$10,000-$14,999",1,US,single,1993,1,1
d5e1ceecd0ca674aa59c4df99abab65d,female,"$100,000 or more",3,US,married,1987,2,2
8887773a86e9e31c4a1dc9054f0b4d78,male,"$25,000-$39,999",2,US,married,1957,1,1
22bb3ff032797b8f8b5fb7f1772f7a43,female,"$25,000-$39,999",3,US,married,1986,1,1
2283bfdab48687e56dfe188cf8654684,male,"$60,000-$74,999",3,US,cohabitating,1990,1,1
68cb53e1d74b72e03bd63e3483719b31,male,"Less than $10,000",2,US,cohabitating,1986,1,1
4d2ae7d22a362e330307278960183f3c,female,"$40,000-$59,999",5+,US,married,1979,1,1
c2647d05dbf0a6b270bf6bb34ee668df,male,"$25,000-$39,999",2,US,single,1978,1,1
ace37719169c93f4b5926f5b44142e28,female,"$75,000-$99,999",2,CR,married,1982,1,1
0801f18e23bcedce1d22075e5a77a38a,female,"Less than $10,000",5+,IN,married,1986,2,2
2dd223c553803f7418c3e04b8ee6001a,female,"$60,000-$74,999",2,US,cohabitating,1986,1,1
495e357eee01b5e001d5fe84fb70edc0,female,"$40,000-$59,999",4,US,married,1983,1,1
52efec5f8377adc4d5c9d99754aad328,female,"$75,000-$99,999",2,US,cohabitating,1960,1,1
d3ea0782a7c1754f9f6e1e4c5ef29e51,female,"$10,000-$14,999",3,PH,married,1974,1,2
940ef73174dabab49e765a2319f22386,female,"$10,000-$14,999",1,US,single,1953,1,1
3d2cdbe5d44cc8828b67f40fd89edf84,female,"$40,000-$59,999",4,GB,married,1984,1,2
b5d2afb1966ac66ab9fef50b59235473,male,"$40,000-$59,999",3,US,married,1968,1,1
c4907759484b4cf7bfc6fa11fa4860f7,male,"$100,000 or more",4,FR,single,1996,1,1
edc43030d135c7c25940b97ddf535192,male,"$40,000-$59,999",1,US,divorced,1968,1,1
33fb991ec6e85792e5ac0a82180760c1,male,"$25,000-$39,999",1,US,single,1968,3,3
ee864455f81b34e76e9da40ee954f592,female,"$25,000-$39,999",2,US,married,1962,2,2
47e64c7d954c2506949006fccd6dd7a2,male,"$25,000-$39,999",2,CA,cohabitating,1990,1,1
62168458b4dccb4c0d1db3a3f5ca9533,male,"$60,000-$74,999",4,US,married,1986,1,1
656254cd0b5b551808e8bb5f936cbbbc,male,"$10,000-$14,999",1,US,single,1992,1,1
a524989a32bb083b20b0386a01e0e1d9,male,"$100,000 or more",1,US,single,1987,1,1
febe7c6320f78fb1426107fdd21dbbe7,female,"$25,000-$39,999",2,US,single,1997,3,3
5e35b74cc5108218d6246df89b878719,female,"$75,000-$99,999",1,US,single,1991,1,1
312accfdf07b2ec33ba81e33b70ad21c,male,"Less than $10,000",4,IN,single,1990,1,1
4933b7b14c78f15495d6b2ddaefaf3c6,male,"$25,000-$39,999",2,US,cohabitating,1995,1,2
b2c203e868f8d19135385c7552568957,female,"$100,000 or more",4,US,single,1995,1,1
29790313a9364389304f7c409dac082b,male,"$100,000 or more",4,US,married,1986,1,1
3a8a9188ff732fc3d9b81e944119199c,female,"Less than $10,000",1,US,single,1985,2,2
bb549bbfa86f12c6d0d859661a6de83b,male,"$40,000-$59,999",2,US,married,1968,1,1
b40848a355d5e8875f85eff1e542ad11,male,"$100,000 or more",2,US,married,1983,1,1
309742eec191363ae44b11242c839bf1,female,"$75,000-$99,999",2,US,married,1957,1,1
60148d4f9a8d81a36e5864e0675ad160,male,"$40,000-$59,999",1,US,single,1990,1,1
4bd9f55d349581a84f34f87ccb8ceea4,male,"$25,000-$39,999",1,US,single,1967,3,3
b5650251749068a96ace400a57187e83,female,"$75,000-$99,999",2,US,cohabitating,1983,1,1
00b2c35ec9d74881d9e2b1bbb916e595,male,"$40,000-$59,999",5+,US,married,1972,1,1
b08329081086e6d1cb1c8b6636a97b9d,female,"$25,000-$39,999",3,GB,single,1986,1,1
7e376dca5ec53a5004c38942df1c9347,female,"$100,000 or more",3,US,married,1975,1,1
42b3705092ff9c606900e0b2d8ba4422,male,"$60,000-$74,999",2,US,married,1989,1,1
dd956394a786ffe11e763cc74d7384b2,female,"$100,000 or more",5+,US,cohabitating,1975,1,1
d37d0d37f3cb00398774ab65af8c7494,female,"$40,000-$59,999",2,US,married,1984,1,1
d730e245f51bf95a647e3a29f5c2ce23,male,"$10,000-$14,999",5+,CO,single,1990,1,1
cba3374a8b0b6d406b87a3cc666215f2,male,"$60,000-$74,999",4,US,married,1987,2,2
61e14326fda37d7ffaa88faf5da23672,male,"$40,000-$59,999",2,US,cohabitating,1984,1,2
0624d25e9a7b69c88fe456f0aca67909,female,"$40,000-$59,999",3,US,married,1962,1,1
3d184141299db127a08ae789d54c300e,male,"$75,000-$99,999",4,US,married,1982,1,1
223510caecb0fbd36fa694d3975f41af,male,"Less than $10,000",1,TW,single,1991,1,1
08f141ead4bb45ec03ce1f9610c1c755,male,"$40,000-$59,999",3,US,single,1996,1,1
764b85686edb3a373cecaca01e93ab6f,female,"$40,000-$59,999",5+,US,divorced,1975,2,2
560de09f949c1ed4d600bc74306111a4,female,"$40,000-$59,999",1,US,single,1981,1,1
97b7d57261d66ce30c87c675594f90e0,female,"$40,000-$59,999",4,US,cohabitating,1990,1,2
62a7bf76c82fd1dfd042209f0b36abae,female,"$40,000-$59,999",5+,US,married,1987,1,1
d22d9b3bc2ecb9826c8f631196e6f479,male,"$60,000-$74,999",2,US,married,1959,1,1
f24be3e62f2f2297cf6c94f00fd338fb,male,"$15,000-$24,999",1,US,single,1993,1,1
17372f34109d62a038d1aae5479ce166,female,"$40,000-$59,999",3,US,single,1990,1,1
b7e87ae98ad1aae1a7ab2b6c553cbb32,male,"$25,000-$39,999",1,US,single,1990,1,2
25644427ab3e56c2e91fa95409a94b94,female,"$75,000-$99,999",2,US,single,1959,15,15
46d6e02a6b0a1811d7667604e26e5d8c,female,"$25,000-$39,999",2,US,single,1979,1,1
3f6afd5953852f503c8afe15d0ddab76,female,"$40,000-$59,999",1,US,single,1977,1,1
4ada74722ec6f15057014841c63017c2,male,"$100,000 or more",1,US,single,1989,1,1
80fd4e86f153a32c9bf2a69f1655996a,male,"$15,000-$24,999",1,US,divorced,1976,1,1
887dd583001421f5ca98e9a0a8b8d089,male,"$40,000-$59,999",2,US,cohabitating,1973,1,1
c55c03e372cecc04cd412bfd67a04d92,female,"$40,000-$59,999",3,ZA,married,1976,1,1
5cb06dc75b83604d99ee7f5c32f372e2,female,"Less than $10,000",1,US,single,1990,1,1
a9b64feb7a940461d822883da1486fe2,female,"$40,000-$59,999",2,US,married,1986,5,5
675df17f077f8d5d84722b4c2717f5ef,male,"$40,000-$59,999",3,US,single,1995,1,1
aef7932aee6b2f5ce90d15be877b46cd,female,"$60,000-$74,999",2,US,cohabitating,1978,1,1
b9e779b78e1c7b1a90df399e537e1e17,male,"$10,000-$14,999",1,IN,married,1956,1,1
854bd5c649a62f78fc5114085703a133,male,"$75,000-$99,999",5+,US,married,1980,1,1
075546a487e9e36d094e5e7de03b079e,male,"$40,000-$59,999",2,CA,cohabitating,1988,1,1
9be73ebfa88c2ae0c0b5228b152c04d1,male,"$60,000-$74,999",2,US,divorced,1970,1,1
792ee249a7bf70a4d4d143d8a4295534,female,"$60,000-$74,999",4,US,cohabitating,1992,1,1
84ccc4b1966320c95dd58b6a34187b54,female,"$60,000-$74,999",3,US,married,1988,1,1
892b3626d0df54eaebcc7b8b7f66180f,male,"$25,000-$39,999",1,US,single,1975,1,1
5f046954725b13d8fa4266b2ea022413,female,"$40,000-$59,999",3,US,single,1984,2,2
e562411eff2d4942899b9e32739e17ff,female,"$40,000-$59,999",5+,US,married,1975,1,3
ce2cff99c6ff7e34d5859045123f3cab,male,"$25,000-$39,999",3,SE,single,1993,1,1
15b5ef242d34968be06f61455855d9cb,female,"$100,000 or more",2,US,married,1958,4,6
8ada3d61cc519ee83af24088f89e4c01,female,"$75,000-$99,999",3,US,married,1983,1,1
a0cbf9a9f29dfc1cebe4c2a85dc38827,female,"$25,000-$39,999",5+,US,married,1984,1,1
880ce1b64047cf38a16bb34e99f600f5,male,"$75,000-$99,999",1,US,divorced,1965,4,4
4654598492672b532f1d316c7656197e,female,"$15,000-$24,999",3,US,single,1996,1,1
a8838036d5e0e2f69c9ac6e011788388,male,"Less than $10,000",4,IN,single,1996,1,1
500934037197cef25c0cf6a7f0e91fc1,female,"$15,000-$24,999",3,US,single,1988,3,3
dea563c1002685617a752d6c3b6df9c4,female,"$75,000-$99,999",2,US,married,1957,1,1
5bc271005472e6d0d925507184c069b4,female,"Less than $10,000",1,MY,single,1987,2,2
86306b6160dd5451d8ddd43971d6cdc1,female,"$75,000-$99,999",2,US,married,1974,1,1
4362dd93968fe78d56672d4e7dd73e15,male,"$60,000-$74,999",2,US,single,1980,1,1
3bcabc3262cd0c6b0677cf999bb92a4e,female,"$15,000-$24,999",1,US,single,1989,1,1
17b172f7d09a20dd5336deb95f4304fe,male,"$10,000-$14,999",3,US,single,1993,1,1
df26edc687b62d0a51aae645a8e96052,female,"Less than $10,000",1,US,single,1957,2,2
d31d5dfcd974cc14a7e440d3432cd2b2,male,"Less than $10,000",3,US,single,1996,1,1
771b465552a75d9d2339110a0712be74,female,"Less than $10,000",1,US,single,1987,1,1
5fef07bc4cc7f3940ed9ac76ca97539f,male,"$15,000-$24,999",1,US,divorced,1952,1,1
3602b53f37b50f43b2955ebd772bf0d2,female,"$40,000-$59,999",3,US,married,1987,7,7
e1fa0344a2326a2df6a9a036249c49ce,female,"$75,000-$99,999",3,US,married,1990,1,1
19aa507bedb1a02af1db93e0dacdc1ea,female,"$40,000-$59,999",4,US,married,1980,2,2
a179811119f8db01bd8a5c9f76dd689c,male,"$60,000-$74,999",5+,US,single,1991,2,2
bc97dfb43330115bf7f63490cc1d5f43,male,"$25,000-$39,999",1,CA,single,1987,1,1
6ac0dbf11663173a330abed2d4ceb287,female,"$60,000-$74,999",3,US,single,1976,1,1
2bdb1ce7ab908cd50a1e92fcc466bc4b,male,"$40,000-$59,999",1,US,divorced,1970,1,1
ecfadd62a25fdf3b6ab5a88c25a99b04,female,"$15,000-$24,999",2,US,married,1969,1,1
a60b300a1c132ca08ce43f02c42aadaa,female,"$60,000-$74,999",3,US,married,1981,3,24
da8486eeef8746cf2d88b4b04e6e34dc,female,"$100,000 or more",2,US,married,1971,3,3
5281c9da9e5f1d70d74e0aaa520d8f48,male,"Less than $10,000",4,AR,married,1986,1,1
1f0b10cf381e11306a08cc8895e520ad,female,"$75,000-$99,999",4,US,married,1984,1,1
8a5cbe10197404ef6c3b294ccce7cc8e,male,"$25,000-$39,999",1,US,single,1987,2,2
fa9a89d5dec45baf312570b2b0ecadaf,male,"$25,000-$39,999",2,US,engaged,1990,1,1
d4b05ff8efad644d48d66dd086f4e199,female,"$25,000-$39,999",2,US,divorced,1992,1,1
23ce211c4603d14d92076776b31553f1,female,"$75,000-$99,999",2,US,married,1951,1,1
5c5983a9e25ca50c5c49cc4cc5d1f492,female,"$75,000-$99,999",4,US,single,1996,1,1
3451a33eb53ff697141660ece8430510,male,"$15,000-$24,999",3,US,married,1987,1,1
039b221d70806b7ea4c064282f231306,male,"$60,000-$74,999",5+,US,married,1986,1,2
8df5fa79ae9f8ef0392a20698a68aec8,female,"$75,000-$99,999",3,US,married,1979,1,1
d2f32c1a98a3c8c23fddaf55b07e44d0,male,"$40,000-$59,999",4,US,single,1990,1,1
258a5eb7f0f1afa72c55fc514ecf7d20,female,"$100,000 or more",3,US,married,1972,1,1
bd464750b9bd98b7c75b407da1589268,male,"$40,000-$59,999",3,US,single,1996,1,3
b1b97485c731c0f48561ffe8a2e43aaa,female,"$100,000 or more",5+,US,married,1971,1,1
7f3aa63416e5a8e1d541152a05858cd9,male,"$100,000 or more",3,US,single,1995,1,1
f7899b9a8169a9182a202e8b2badb5c8,female,"$25,000-$39,999",1,US,single,1985,1,1
b7e9d9b675b7c9a9b60c72cd836c30e9,male,"$60,000-$74,999",4,GB,cohabitating,1985,1,1
29b118685a665c906f486fc4381ad051,male,"$25,000-$39,999",3,US,married,1977,1,1
055dd694ee61dad282ee2e3e5be9747c,male,"$15,000-$24,999",1,US,single,1972,1,1
593692dfda15b9d1496d0bff9a479d14,female,"$60,000-$74,999",4,US,married,1984,1,1
e345d5b429cdea5c0488e6bf9aae1e65,male,"$15,000-$24,999",2,AE,married,1989,1,1
05ec5b524ce389b81867adc8a98734bb,female,"$15,000-$24,999",1,US,single,1970,1,1
ef0e6a11209fa7a4450b1a2acad72028,female,"$10,000-$14,999",3,US,single,1991,1,1
5213aadc4a76d0496b02bf75f7a26b0b,female,"$25,000-$39,999",2,US,single,1995,1,1
bf9eed0997958ca4731148329aabd5c7,female,"Less than $10,000",1,US,single,1995,2,2
bce1bf16a53eb79498524b5fb2558e17,male,"$25,000-$39,999",5+,US,married,1970,5,5
15392e1460b76759047eb608fb99ba42,male,"$75,000-$99,999",1,US,single,1982,1,1
ad7effa416d1df63362fdf7a81bfa26c,male,"$100,000 or more",2,US,married,1989,1,1
a4e9d8efdc9ebc4ce4d92fa81185b63b,male,"$75,000-$99,999",2,US,married,1975,1,1
d306857ff13842e0f9a39ecc5ab1b866,female,"$25,000-$39,999",1,BG,single,1986,1,1
98459b851ddcf084bab39699f28466ce,female,"$100,000 or more",4,US,married,1969,1,1
5932e4169dc5cb8701f703c9c358cacd,male,"Less than $10,000",5+,PH,single,1986,1,1
f834394ebfeec892eba51a99127dd167,male,"$75,000-$99,999",4,US,single,1970,1,1
0c90359ff94f1e03a048f1e888c69daf,male,"$40,000-$59,999",4,US,single,1996,1,1
2ed6c6c7cbd7d661f874fe98625310a8,female,"$75,000-$99,999",3,US,cohabitating,1993,1,1
921d279309b253d4b8ac0e39136d166d,female,"$60,000-$74,999",5+,US,married,1978,1,1
a0e5fdce7a88695dcd53fb53b9468b4a,female,"$75,000-$99,999",3,SG,single,1988,1,1
dc679220a3be04d9c694f168e6f7ee94,female,"$60,000-$74,999",2,SG,married,1986,1,1
9326d3ccd17f253b3e7813f68560c9e9,female,"$100,000 or more",2,US,married,1971,1,1
fad0eba13cd0d357f8255c82a8103b71,female,"$100,000 or more",3,US,married,1982,4,4
2d773724a1d65502bc8ea65b1e21c45d,male,"$100,000 or more",3,US,married,1980,1,1
df16ea899f2494c1d39479018d583e42,male,"$15,000-$24,999",5+,FR,married,1985,1,1
df6ed0999b7dfed2f4c0d0cf0f0d4369,male,"$75,000-$99,999",2,US,single,1993,1,1
af35667fc8906a8ae2ce13c2a5cfbbb7,female,"$15,000-$24,999",1,US,single,1989,1,1
ac8a73dae6ae22cf6252f23c158d38e4,female,"$100,000 or more",2,US,married,1968,1,1
0961566bb62945a17b29c74f53140341,male,"$60,000-$74,999",2,US,married,1984,1,1
1e064ca97204a536cf1d59c1c007f907,male,"$60,000-$74,999",2,US,single,1993,1,1
154375f061489af65efe8cbb8b766aad,female,"$15,000-$24,999",3,US,single,1994,1,1
4ad9492bbfc6ad20dbcb16fb57609ab0,male,"Less than $10,000",4,PH,single,1992,1,1
cc8924728a397a74b6e2e45b941d2230,female,"$75,000-$99,999",4,US,married,1975,1,1
a79d53f7dd37cad9bdf13868938b5782,female,"$60,000-$74,999",4,US,married,1979,1,1
6756985c9a22e4bdfaedbf1caf5d9460,male,"$15,000-$24,999",2,US,cohabitating,1966,2,2
d9a839a7ec902267cf66ff7442e0c02f,female,"$40,000-$59,999",4,US,married,1977,1,1
fcbddb98b545d7c353ed6927443ab72b,female,"$25,000-$39,999",3,US,cohabitating,1991,1,1
579807ce901ca1aaf5104f3444567b3f,male,"$10,000-$14,999",3,US,single,1991,1,1
8d2609117d8e1a5c01c41a875335fdaa,female,"$75,000-$99,999",2,US,married,1965,1,1
5ee7549b181c47b16f1865ebb2816f85,male,"$25,000-$39,999",2,US,single,1988,1,1
2945b1a4f2aed37d11cd16695cf28dfe,male,"$100,000 or more",4,US,single,1989,1,1
02700182d098cd03c97081807f43bdb4,male,"$10,000-$14,999",3,IN,single,1989,1,1
049addd90fc2a8c48111f3a4192770c7,female,"$25,000-$39,999",4,US,married,1988,1,1
b70602f274ad034096eeb38938b1bf13,female,"$40,000-$59,999",5+,US,married,1955,2,2
4883fd21eef7de910603d65024c515ee,female,"$60,000-$74,999",4,US,married,1981,1,1
0608b5d5ad0a31647f18ab60c842ea20,female,"$25,000-$39,999",1,US,divorced,1980,2,2
f0cabb293b2cb5f4178e5d5b28008d46,male,"$40,000-$59,999",3,US,single,1991,1,1
b880a79ad70e6b1d7660c4459b1a2f80,male,"$75,000-$99,999",3,US,married,1975,2,2
cf9420e757129ca82638a5254fb15a83,male,"$75,000-$99,999",2,US,married,1982,1,1
fa65d94daac96650f48a92cd3b5d2fae,male,"$10,000-$14,999",1,US,single,1993,1,1
10a3a2ed29a7631c2b66e5d5a19bbf7c,male,"$60,000-$74,999",4,US,single,1987,1,2
8c82ecfd0583125b36d4e1280facc3b6,female,"$15,000-$24,999",3,US,single,1993,1,1
c447deda504da83956a20a6e3d72270e,male,"$10,000-$14,999",2,IN,married,1987,1,2
ff687a0f86ce2828a68164821f1bad43,male,"$25,000-$39,999",1,JP,single,1992,1,1
5289df303170dee5c97ea3694043227c,female,"$75,000-$99,999",5+,US,married,1968,1,1
ca5f6a2ab35358a07df0855372c839ae,male,"$40,000-$59,999",2,FI,married,1986,1,1
bb48ea998e705e34b3a220ad064fc587,female,"$100,000 or more",4,US,married,1986,1,1
9ed7a277ac276638ae4ef8a7ef73d802,female,"$60,000-$74,999",5+,US,married,1981,2,2
8439c39e32b129c13fff5b9b3f076bba,male,"$40,000-$59,999",5+,US,married,1980,1,1
80e2af6fedc3a4bde1157da39275a967,female,"Less than $10,000",4,US,single,1990,1,1
483140d92d520955d18cf6bdb51e3daf,male,"Less than $10,000",1,US,single,1984,1,1
57b90eff4ae8fdaa33c64765bd57b6af,female,"Less than $10,000",5+,IN,married,1978,6,6
11d79939a1ebf3c7f341e0ca0e668ff3,female,"$40,000-$59,999",5+,US,single,1991,1,1
78238ac8a1946b13b56a6e309a391d8d,female,"$40,000-$59,999",1,US,single,1992,1,1
0a1317c42e4cd2445329c4e58a580899,male,"$40,000-$59,999",2,US,married,1987,1,1
7c8f00d4afec9675594d54d48be777f0,female,"$100,000 or more",4,US,single,1979,1,1
7d9dea0ff87defd399268e8321b9c111,female,"$75,000-$99,999",2,US,cohabitating,1977,1,1
3adce3a46a39a00fe68ac7892bc090f5,female,"$25,000-$39,999",4,US,married,1993,1,1
1b14b6e0703b4dec96dd09027feed8e4,female,"$10,000-$14,999",5+,US,single,1994,1,1
11c9f9938ef38449a66aa662efddfa61,male,"$10,000-$14,999",5+,IN,single,1995,1,1
970acd8ccba2fb6a861b67b852e1f343,female,"$15,000-$24,999",2,GB,single,1987,1,1
cfd56cb5e622543ea044f4bb1395b78a,male,"$15,000-$24,999",4,US,cohabitating,1989,1,1
ed62449270850e93a93fbb16410fa8cc,male,"$15,000-$24,999",3,IN,single,1992,1,1
ff790d0850e4fe205e7ebd044bd8fea0,female,"$10,000-$14,999",1,US,single,1994,1,1
f1cdf3e1c9d26727c670b04a7bc46975,male,"$100,000 or more",5+,US,married,1974,1,1
0b17caf38f800383a6c111475bbf205e,male,"$40,000-$59,999",4,US,married,1964,1,1
2c0bf7b7ba377126056d2e670b5bad75,female,"$75,000-$99,999",2,US,cohabitating,1994,1,1
aaef40228bd4aa1285e46f6fb7500188,male,"Less than $10,000",2,IN,married,1981,1,1
815464b6727532049f82dbbbcc3d1d28,male,"$10,000-$14,999",4,IN,married,1973,1,1
000bd26f36929ba6006ed464c84e05c5,male,"$40,000-$59,999",2,US,married,1960,4,7
56b010bc56953dfd0eb7c31c29b79af7,female,"$40,000-$59,999",4,US,married,1985,2,2
79745d89fb80b2e299e87a8de6e64634,male,"$60,000-$74,999",4,US,single,1995,1,1
16ec574c5e625a7fa5a6bb33b7d887a9,male,"$75,000-$99,999",3,US,single,1991,1,2
cbab3a8c072ae2a472caf18cec738716,female,"$40,000-$59,999",3,US,married,1989,1,1
46904272d5c3f12da8e7221877b1dbc7,female,"$60,000-$74,999",3,US,married,1982,1,2
70f503e443b2d89073f7885bd84467aa,female,"$40,000-$59,999",3,US,married,1965,1,1
3b183463e34cdfd027140b66a74686f7,male,"$15,000-$24,999",2,US,single,1976,1,1
c3c233f764d23b2fa900798f7e9ca411,female,"$25,000-$39,999",2,US,engaged,1980,1,1
d2af18e696ddfae7d62ecf93fce23957,female,"$40,000-$59,999",2,GB,cohabitating,1990,1,1
042404644c55fb6bb88965e14ca1d60f,female,"$100,000 or more",2,IN,cohabitating,1980,1,1
dac36480795384a1fad07bd4b1f04a58,male,"$40,000-$59,999",2,US,cohabitating,1989,1,1
9a7febe9d44244ea0c34524dd85d4df7,female,"$100,000 or more",2,US,married,1988,1,1
e70420adaa295c08f8b7cf73e95cc3f4,male,"$10,000-$14,999",2,US,divorced,1981,1,1
c08d8a60b8861c10ff3b78cdc2b61fca,female,"$15,000-$24,999",2,US,engaged,1973,1,1
53164547ab5fbdf886c1d96eefb9cb1b,female,"$75,000-$99,999",5+,US,divorced,1974,1,1
2c4a9d300f7c11d61e49cb101fea34a7,male,"$25,000-$39,999",2,US,single,1983,1,1
c0891458a327e547afbc08b3c353033f,female,"$100,000 or more",4,US,married,1970,1,1
b5568db52091388d521ec86210885b51,male,"$15,000-$24,999",2,US,single,1978,1,1
2c075842d965e4f1fa54c9f526ba3d58,male,"Less than $10,000",2,IN,married,1975,1,1
62084042403c43ade1e78dfac7f40639,female,"$10,000-$14,999",2,US,married,1978,1,1
3d3aa835933af370daf643ab624e3ae7,male,"Less than $10,000",4,IN,single,1993,1,1
357acfdb29224c43519804e2433190fe,male,"Less than $10,000",3,IN,married,1977,2,2
5965429c1aaceee12b3ab1d8f7295cdd,male,"$15,000-$24,999",3,US,single,1994,7,7
0023c53e2912d8cacfb66c9ec726d50b,female,"Less than $10,000",2,IN,single,1995,1,1
39aa88d3f257b8a8e426d9ad96881749,female,"$15,000-$24,999",4,IN,single,1992,1,1
05761a4cb3f3656639ad29546075aa8e,male,"$25,000-$39,999",2,US,single,1990,1,1
056042d082e5884f17c80e3b9fabb75a,female,"$75,000-$99,999",5+,US,married,1981,2,2
fdf97d69ca93a147a2f0e459d650d446,male,"$25,000-$39,999",4,US,married,1989,1,1
42019d54c5f8daa142b92fecfbbe578d,female,"$40,000-$59,999",2,US,cohabitating,1992,2,2
1cbb1447779098e64a1a9f9d2b090777,female,"$40,000-$59,999",2,US,single,1995,1,1
3e1f1634b907cc23bf3c5193f4c9e221,female,"$60,000-$74,999",4,US,single,1986,1,1
ec9bd87de5fcdf85becc429e462c9a24,female,"$100,000 or more",2,US,married,1964,1,1
48ed5be1d8a6db3fd628352e019dedb1,female,"$15,000-$24,999",2,US,single,1985,2,2
57d71fcfdf827f1f75aa4a33914d78b3,male,"$15,000-$24,999",3,US,married,1985,1,1
143c16ea77a74e7755556058ed93fcbf,male,"$15,000-$24,999",4,SG,single,1992,1,1
7373669ab9ec5258e1b5698bfcf0d26c,female,"$10,000-$14,999",2,GB,married,1988,1,1
58c9b710c9bded8bb087510321f772fb,female,"$75,000-$99,999",4,US,divorced,1955,1,1
b5515f9a40240d3f4da160f8ea89b2ee,female,"$40,000-$59,999",5+,US,married,1977,1,1
4dfdcf2af5565b98759a2162a68421ed,female,"$15,000-$24,999",4,US,married,1992,1,1
0b6e3e63cea985c837988abd844aa8c2,female,"$40,000-$59,999",4,US,married,1964,3,3
b6cbcd99646fe24a813159beb06c4808,male,"$15,000-$24,999",1,US,single,1991,1,1
9e161239e21180e372749c054b38497f,female,"$75,000-$99,999",3,US,single,1963,1,1
c41f73b3bf7aaf9f436bb1dc6df68025,female,"$75,000-$99,999",2,US,single,1953,1,1
bd4ef49d44374ea16c18cb4cecea28c0,female,"$40,000-$59,999",5+,US,married,1991,1,3
5951986a81ce3b75c7d30279db61b7cb,male,"$25,000-$39,999",3,IN,single,1991,1,1
ae501fd1c4745a016ce130eb11d30553,male,"$60,000-$74,999",2,US,single,1983,1,1
66ed62bf36445c79cd42b35e5b020287,female,"$40,000-$59,999",3,US,married,1984,1,1
cd0efa1c4b0c3970212cc5cfd1647225,female,"$100,000 or more",4,US,single,1992,1,1
984086e8ff2efef39af7acbff702d39a,female,"$60,000-$74,999",1,US,single,1986,4,4
3bddfd33a5d0be416a7a5057c7d2596e,female,"$75,000-$99,999",1,US,divorced,1959,1,1
89aef44cec1e179d61412393eac367ef,female,"$100,000 or more",2,US,married,1984,1,1
1adb06aa8d6fda64ba618723b095d54a,female,"$10,000-$14,999",5+,US,married,1980,1,1
40bba9e10ddaaed01b116318f7686318,male,"$25,000-$39,999",1,US,single,1979,1,1
0d5b412b99c70eb3a0eff80cb80ff0e2,male,"$10,000-$14,999",1,US,single,1990,1,2
f4ee2b51c34c5b32cf79e04382d6e374,female,"$100,000 or more",1,US,single,1993,2,3
d378ed3a031565c5fbb3497be5cf394d,female,"$60,000-$74,999",2,US,married,1943,2,2
f25e8f9fdd54fd2bfe8c30f0348e7b5a,female,"$25,000-$39,999",2,US,married,1969,1,1
8a3eec1642fdb59f67b7eb22ebf780ac,female,"$75,000-$99,999",5+,US,married,1972,1,1
3ac142f7668cd2636097fa8b1cd0d9a5,female,"$40,000-$59,999",2,US,married,1950,1,1
2d1f11bc74496784b1060f43071e3238,female,"$100,000 or more",4,US,married,1972,1,1
818379eff91bc7a0be299068a74fb7c4,male,"$15,000-$24,999",2,US,married,1965,1,1
a244e11724a3667cdec02c8e894010b3,female,"$40,000-$59,999",3,US,married,1985,1,1
b97351d935a713fd936d5304297a9700,female,"$100,000 or more",2,US,married,1981,1,5
396faba8ab6370b9732a15a056d39dc6,female,"$60,000-$74,999",5+,US,married,1974,1,1
2d2b0653b8b9cab394963a3ac9377666,male,"$60,000-$74,999",2,CA,single,1992,1,1
69de53c4286b5ce65bb622a554d3c7b5,female,"$100,000 or more",5+,US,married,1967,1,1
75b41f25f47e901452d32476c9b9e036,male,"Less than $10,000",2,IN,married,1984,1,1
b51bcb6c9395d23744590d79abca3f4b,female,"$100,000 or more",3,US,married,1991,5,5
ce996f3b7d854509b70d4389082c9189,female,"$15,000-$24,999",2,US,divorced,1986,1,1
209ee6f956215dfe269bd6f1fd77fac2,female,"$75,000-$99,999",1,US,single,1989,1,1
397c4d73ee7fac124c6ba5e8c1a54584,male,"Less than $10,000",2,US,engaged,1995,1,1
4318c15500ee5da721ff55cdc726ff2a,male,"$15,000-$24,999",2,US,cohabitating,1983,1,1
